acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
-0.9784092302537836,0.3668295321446919,2.3406740089429814,0.09820393728488595,0.11322055170469222,0.23717608116562464,0.0
-0.99542092198433,0.3621423503405185,2.320109630772578,0.10295065156494963,0.11131216031145622,0.2958552609768081,0.0
-0.930776612521064,0.3199576115437419,2.3571255114793037,-0.1434036574656829,-0.09733849235855159,0.25406856000079736,0.0
-0.930776612521064,0.3199576115437419,2.3571255114793037,-0.1320115489829827,-0.12278368765884352,0.2922989450772428,0.0
-1.0090301562559558,0.3668295321446919,2.3859153529416997,-0.10495529495497746,-0.10688044932473163,0.4318842248524866,0.0
-1.0090301562559558,0.3668295321446919,2.3859153529416997,-0.10495529495497746,-0.10688044932473163,0.4318842248524866,0.0
-1.0158348329481748,0.3762039162648819,2.3571255114793037,-0.08074706949501045,-0.01845836908256902,0.47989446780885525,0.0
-1.0158348329481748,0.3762039162648819,2.3571255114793037,-0.09118983512169797,0.14184639932704418,0.5359064106953649,0.0
-0.930776612521064,0.35276796622032847,2.2913195013340135,-0.14008095746963836,-0.07571007208600229,0.3083023449375241,0.0
-0.8423159346350324,0.28246007506298193,2.299545252602175,-0.10068325789237272,-0.4847416813886618,0.13404299056345956,0.0
-0.9341789508671733,0.27308569094279195,2.373576726039458,-0.10922733780703478,-0.42494546428631,0.10381432168297654,0.0
-0.9341789508671733,0.27308569094279195,2.373576726039458,-0.16476386014706432,-0.06807651427178765,0.12426312726159565,0.0
-0.9852139069460021,0.2918344591831719,2.3571255114793037,-0.25779940214178654,-0.04453970260600233,0.20072386488284302,0.0
-0.9852139069460021,0.2918344591831719,2.3571255114793037,-0.1652385257856181,-0.019094499546981013,0.11803957985929703,0.0
-0.9852139069460021,0.2918344591831719,2.3571255114793037,-0.021887852948388926,-0.09288557910766758,0.009572015407783997,0.0
-0.9069602440982985,0.2590241147625069,2.2913195013340135,0.0630782747702251,-0.11451399938021688,-0.04999623253440954,0.0
-0.8627299647116884,0.22621377034184195,2.233739530433053,0.17035393644732802,-0.2086612460433581,-0.12112250715019018,0.0
-0.8865463331344539,0.22621377034184195,2.221400903530811,0.16038586540645736,-0.09352170957207957,-0.16735459215677634,0.0
-0.9103625824444077,0.2121521941615569,2.188497898458166,0.06545162612080435,0.20355101558136146,-0.30249448790144484,0.0
-0.9375812892132825,0.2402753465221269,2.1638206446536823,0.04836347208093284,0.6342110373978411,-0.29271463002152137,0.0
-0.9375812892132825,0.2637113068226019,2.1597077690196014,0.06640096897681708,0.5267050897756946,-0.2527061086830557,0.0
-0.9545928618310178,0.27308569094279195,2.188497898458166,0.09725459442887324,0.24426333426881217,-0.15757471258909064,0.0
-1.0124324946020653,0.27308569094279195,2.2296266547989725,0.14092434264764875,0.6380278357017718,0.08692183471489298,0.0
-1.0634675697937055,0.27777288300288694,2.176159271555924,-0.10210727217639186,0.7677983573370676,0.6150343852412861,0.0
-0.9886162452921115,0.08091080365899492,1.8718070505862934,-0.965534043932527,-0.9612030811253468,1.2231639703116999,0.0
-0.9545928618310178,0.1652802684326461,2.188497898458166,-0.8606316641325723,-1.0337219385508563,1.405425062569489,0.0
-0.8933510098266725,0.1277827274649204,2.3694641383815456,0.07636906317549823,0.870851414984518,0.7110548711540238,0.0
-0.9171672591366267,0.1559058817484757,2.505188746330038,0.4162335856288594,1.2149978022631767,0.9146538154336801,0.0
-1.019237171294284,0.1371571122261055,2.4188183580143447,0.38205724281240083,0.7964242204768783,1.1760428822373907,0.0
-0.9818115685998925,0.0855979957190899,2.2501907449932075,0.1456710453488072,1.6195764362451173,1.2178295615256391,0.0
-0.99542092198433,0.005915723005533688,2.1638206446536823,0.012288466710259231,1.8123238816159306,1.7761706806266142,0.0
-1.0838814807575503,0.052787648734444505,2.2501907449932075,-0.019039827275077,0.9630902935306115,2.4714300269241396,0.0
-1.0430535397170495,0.1605930738085707,2.4229312336484257,0.42572699103117645,0.8237777761354889,2.8715152836843214,0.0
-1.0430535397170495,0.2027778049134061,2.5709944684991606,1.0983359587283508,0.5267050897756946,2.955088642260818,0.0
-1.1247094813544565,0.2543369227024119,2.3488997602111423,0.7613195111586485,0.3625835385796094,3.651237186815928,0.0
-1.1042955108342063,0.22621377034184195,2.1062405297646376,0.1926634993530799,0.6475697693917635,4.013092123562952,0.0
-1.2131700996840824,0.1605930738085707,2.1679335202877628,-0.08834180944838604,0.26016658812038274,4.751027087153162,0.0
-1.2948260413214896,0.1746546525528361,2.3118838795044168,0.1043746600595162,-0.6997536387027898,5.511189057647297,0.0
-1.301630718013708,0.07622361159889987,2.4270441092825066,0.16845527389311302,-0.7182014144120085,5.940613692857387,0.0
-1.0838814807575503,-0.18157196965418793,2.4188183580143447,0.15563913954748837,0.3581306175699961,5.8525950370013655,0.0
-0.920569597482736,-0.3549981066454677,2.3488997602111423,0.003269715367590814,0.7022769427788195,5.417835906254164,0.0
-0.9477883042516105,-0.303438963216658,2.1720463959218432,-0.4267823147230019,0.37085322685823613,5.2800287410531785,0.0
-1.1281118197005657,-0.2659414267358981,2.2584164962613684,-0.5122231022907171,-0.34479307232277395,5.584093598651674,0.0
-1.0974908341419876,-0.33624933840508764,2.5422043390605964,0.04504077208488828,-1.0470806084749438,5.336929795446224,0.0
-0.8184996853250783,-0.5659217596056644,2.5463172146946764,0.5686029924403994,-0.2086612460433581,4.344718136598284,0.0
-0.7504530375157031,-0.7299734714530677,2.5586558415969183,1.0109964622907999,0.23281300142685477,3.2298137744052062,0.0
-0.8593276263655791,-0.6221680643268043,2.6038974735718057,1.1676379293227546,-0.1813076593498302,2.770160388985523,0.0
-1.0260418479865026,-0.2893773972922947,2.6491388175705244,1.1263415324545585,-0.590975383599443,2.5558925837582205,0.0
-1.0906861574497688,-0.07376654201608131,2.496962995061877,0.5686029924403994,-0.3517905151900355,2.3496263483344846,0.0
-1.002225598676549,-0.10657689669266793,2.472285741257393,0.047888800652926486,-0.4287622315553231,2.0402269951988803,0.0
-0.9613975385232366,-0.21906950613494786,2.398253979843942,-0.3679231039658329,-1.2181995715033729,1.7868396717008348,0.0
-1.0770768040653314,-0.13470004905323799,2.365351262747465,-0.47852144827062276,-2.0165427845055666,1.7912851424824598,0.0
-0.9818115685998925,-0.1628232014138079,2.03220891233927,-0.7049395746933456,-2.0909699790132064,1.4303192304909214,0.0
-0.8797416564422351,-0.24719265849551794,2.0157574098029474,-0.7813616456551079,-2.5362609627175154,0.8568637362851504,0.0
-0.8559252880194699,0.03872607255415949,2.2501907449932075,-0.6816807036682965,-2.7118329398603116,1.3814199194035426,0.0
-1.155330466913035,-0.44405474553135105,2.26664224752953,-1.226603155652452,-3.74299985628492,6.308692149897006,0.0
-0.6279690952813896,-0.6362296712748543,2.2707551231636103,-0.9361044501328477,-4.687016751669229,9.00437830050174,0.0
-0.26051738769126026,-0.6596656008075642,2.155594893385521,-0.8587330015783573,-1.8886806620222365,7.976603222405001,0.0
-0.26732206438347905,-0.4721778773800778,1.777211198978607,-1.7914617960339692,-0.6914839504241632,5.543196030869958,0.0
-0.4612548736604655,-0.5143626161768546,1.2384256428187168,-3.2107284047238807,-3.0292618010812893,4.8843887815725235,0.0
-0.37619665323335505,-0.7580966033017947,0.9135091156727251,-4.484270879226385,-7.910287401880006,4.82482065291302,0.0
-0.21968944665075954,-1.100261715992024,1.3371343700604839,-3.8548571562141047,-10.555316460816364,3.7410338921829203,0.0
-0.23670101926849502,-1.5174218195964004,1.7360824426378008,-0.7348438572893892,-9.430002266693695,0.9546623584599081,0.0
-0.2843336370012143,-1.6158529041380034,1.830678438233571,2.5916512407138246,-7.119577785485673,0.3047460290379589,0.0
-0.3081500054239798,-1.5127346172803837,1.7196310840895623,3.797790592438621,-4.56678797751442,3.372066410387817,0.0
-0.38300132992557384,-1.2643133868157408,1.258989877001036,1.7486354329932052,-4.487908141311425,6.9390488719979215,0.0
